,title,price,rating,reviews,market,link,req
375,"Термопаста OTK-3 9.4 Вт/Мк Мк для процессора, ноутбука, видеокарты, консоли Overclock Test Killer 30 г",726,4.9,62,yand,https://market.yandex.ru/product--termopasta-otk-3-9-4-vt-mk-mk-dlia-protsessora-noutbuka-videokarty-konsoli-overclock-test-killer-30-g/91695288?hid=90401&sku=103343493154&show-uid=17463882111701015513906041&from=search&cpa=1&do-waremd5=CJqbFJQxoT9scrcOLJDuYA&sponsored=1&cpc=lydeX478-qlaeRmbPlac_0BdgJKn3To8uwjkeQpCAQrqG_KkVQJB8fkASZ0uK_erm93MIQNml_oq9RzUo4KSrUlODrRyT-D1jNH9aJNzoA0CVg1c3ThRRmO9uulJnjiUTq4KgPK36gCjEQozCOOrwOjZyHMUrSrwc60hHVfTG-6oBsoFk37yCyeMISsq41fg5WWz-PGOY6Yc7YXrRxyBEab7pusPWhBNEOspJudj3ve6zhiu3v79M0urkyDB0ajaMipyEpCO7NjYEyvB_y4XVwmWIW3zKbfSR3gvDgPhbSdF8TNEu85ypKYLfRaORuEPYNPSzmQ-MnHOCdQzEvYtr1l_Ta5A92LIPN2noSACrMmf_oWXex4oVfWdodI4WhaD-cXFE8_vPqM7sQ9jW8alKp_A8rQeUC6LBv1NMDA_Lxmeo6tLnNdbPhTTY0DveNr2_lNjePVw_8QOK_XPNzhF8rutM0yFJaHlWHLTnAugN_BJcB0yWd454wrjtfpKD4YcNugZ9woqOeJNlCTsIQ9BEOh-P6e7eYz_WZnuQ25LjOU%2C&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBDnAYB95u0G&uniqueId=2292853,Термопаста
376,Термопаста PSYXI PSG-06: 13.2 Вт/мК; 4 грамма + шпатель в комплекте,376,4.9,12,yand,https://market.yandex.ru/product--termopasta-psyxi-psg-06-13-2-vt-mk-4-gramma-shpatel-v-komplekte/1067052917?hid=90401&sku=4335876299&show-uid=17463882111701015513906042&from=search&cpa=1&do-waremd5=U4NfJHAYM6_aFwbPjGylrg&sponsored=1&cpc=lydeX478-qnW4em4vR9KfliTCGEu2UBx8omvj1YpEKuPJJqT-W1jMzXnasL92IDu3PRVBM8_90rN3moFdjS8GHXuTnYK6iVeSGKQkESm2WVhfzmuGN1q0UCSCITRX2bjl30TAvDlLAxsOwMKTGYYHasfLBvmeVCNy_NvHjR6ox-eQt_JmAInxwQu2dxal44P7DJaTflTfAfMJuJV5thOBNUUjaesZ7jNZLT7NPmaWAZwOgJWd9TAA65_g5R2y-ZBihNYb6ezmotifsfsITLEDrcd7_DJHKimZ69RLfbZ-3rrY0pIK8zZM3ZvKRTc8OH9ufcG2t-pDU7MNryxWF-5_tXY9elPJ95NyucINoqlTgG7vlVizkk7W1XN3iJwknq29g1i7pD5kMhNFH0_nXbb3_8imao2F7PdmWW8wnf39X00JJ9f7YC2LSG211vmsrafWNKBNTLD3__AFNbbb4TDwveYTwxUcRYCNicp7obdHzk8hxTqJ4EpehVhry5ZMFbff2YXYKBEk0bjNawrITmB32oIc3X7FX6R1wYc39inhNA%2C&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBDnAYB95u0G&uniqueId=119515144,Термопаста
377,"Термопаста OTK-1 13 Вт/мК для процессора, ноутбука, видеокарты, консоли FrostMining 30 г",1691,4.7,434,yand,https://market.yandex.ru/product--termopasta-otk-1-13-vt-mk-dlia-protsessora-noutbuka-videokarty-konsoli-frostmining-30-g/234002572?hid=90401&sku=103343495924&show-uid=17463882111701015513906043&from=search&cpa=1&do-waremd5=IP38iXDcLngqaTq2TIhd3Q&sponsored=1&cpc=lydeX478-qmAKX37F7lgd9WiGDBkyOKlb747KTQvVQqrqmZ8uKHoDMtViqLSHIr4la94W6zhZARDFSEEzi-cek-aVshlH6g-V8E1OCZ_MotjdCerFOKfvLbedHrRPT4NmQx-2ZBL-F8j8dWBLCmrvtqr2fqB-om9GoUAy07Y-O2tgDNh3h2jr_9chGJSIK2BH7OwInVXoywa6Pc3gVEnYXyG1CfzaKztRaBp6ourz9jA621lCdpytdyVdtAEGoMeaKytzDmjhg6_SukaNFA7Kpu6c_WtumB44Z2ut24eKf6rLw_w6eaSPW9QAPM97Las5RwTonSUBcgNboVh1tCpDsN6giY1LKJ-Nt1MFo-4FUjbQBuUZnfGzI3hwkApxWemLPQX8keN5qxlFOuYCgFmaTMtYF0RHeV4-Vn8_hZb_2RKoT8h7b_SqXHmRBT4Iry0RIV_cwxHXO8vlpAPIIlLgwe6t0X84UuQ57mmhiy4eiNnSHXGIY5hF6b4Mq3gN8R_bOn2LHmtiizOa4hl7rm5-jM2DDbTOyFDUNWZBtjlpGw%2C&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBDnAYB95u0G&uniqueId=2292853,Термопаста
378,"Термопаста ! STEEL КПТ-8 кремнийорганическая OEM 1,5 грамма для процессора, ПК, ноутбука, видеокарты",131,4.8,735,yand,https://market.yandex.ru/product--termopasta-steel-kpt-8-kremniiorganicheskaia-oem-1-5-gramma-dlia-protsessora-pk-noutbuka-videokarty/954261645?hid=90401&sku=101835046165&show-uid=17463882111701015513906044&from=search&cpa=1&do-waremd5=VWrCjiJIEzO2PKKsbqE0bw&sponsored=1&cpc=lydeX478-qkf2jNsdWRtulJZwpAg4KNjw9AErWBhA2_3kPFswyJpAqTMhlAaInmxSmUgGn_djqLl6OLndJHAWQfquRZkMZ72qY6t9UATWgxauJoVG5DnMB7PBHk5c_ssyBvTlCCkj5IcyApqn4QgSvsUVqeVO6ODhTYUb-IWJ1YA3HmrakTCeg6X20qMEhmiXAIumuIFa7LlcfF7PodH9xDE6aX-FKCcJv-L6jrkkzlKtgF7PjEyTz9os0sDpq5Y5_srDf6Zf5SNXjQYkGz9VUO6r625OvwwjoKFY8sMJbYKQ2cUnD3XVFVMGmswaRWFtDqIwDhTfz0kBffmZUrhxP0lrw7DaGn8tASUTVY6OzIDWJQxJu8fQrwN1sVr7hmD3dRZhKlSQnQ9T3NLqcT4_Uc0-fnAYerd2FxGzKBpicY1qn3z4O_DP5RmwxB3bemm8A7xpmVLt-FSJs_M7IFrHhTWUyvvup5O5TN_hLx34ieWluP-AeGGZTvqCgmoXOEsbHCkQ8DuQ_sppI9ePYQ0EnDxCfTd5jkm&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBDnAYB95u0G&uniqueId=954323,Термопаста
382,"Термопаста Arctic Cooling 4гр шпатель в комплекте, 8.5 Вт/мК, MX-4",1131,4.6,7,yand,https://market.yandex.ru/product--termopasta-arctic-cooling-4gr-shpatel-v-komplekte-8-5-vt-mk-mx-4/1897619222?hid=90401&sku=101786875521&show-uid=17463882112490066818506000&from-show-uid=17463882112490066818506000&from=search&cpa=1&do-waremd5=eJFhrSuLDweq5gzPAVCGVg&cpc=lydeX478-qlsPzaIHzrqaH3-MvSwOX2JvAI4A1CBC3BHSxv2QncgzjI1_bhmXg50RIulKsmfMyZYgyYZUS4VcJX1N3kuYE-UM_9CC8raQ6eh1wAN_vnBjiVuD16ESa0OWjxA4tDyLkKcqP1EMOh7sG5sGiQCm92AeJ1ZN3QNFVscG1Up3k_hkQuIxA48aU3vMhOq8A6YcIi7plQcgw2p3cUaP_aBFvgHON5amJolVhw%2C&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBBUIMWQaijvi0iAfebtBg%2C%2C&uniqueId=1181167,Термопаста
383,"Термопаста OTK-1 13 Вт/мК для процессора, ноутбука, видеокарты, консоли FrostMining 18 г",1015,4.7,434,yand,https://market.yandex.ru/product--termopasta-otk-1-13-vt-mk-dlia-protsessora-noutbuka-videokarty-konsoli-frostmining-30-g/234002572?hid=90401&sku=103343495923&show-uid=17463882111701015513906045&from=search&cpa=1&do-waremd5=OHmzLZDsbnhgxVEEm3yGMw&sponsored=1&cpc=lydeX478-ql6te2utW-xlsdJubOIAbMEAFwTulSbk65NTHyBtFWnQvCb1Y0IZtOA-Fe-cmk5cfNOLqLCZhnOGk2eWTpdsSXS8PdnQ_kwUbO2xI6RQInD8zWIp4jen_GLdK8VV4edoLhQZ1s1ufsJs1ydGyNou7fZEoQha6bwCxIylry2efYP9GeKkAwD8KnSIinbhe4ed2fi5WUx9QBynitbeGIUVrO09lWU52PurHt03i62aBZBvmi4jcaSOOGFiyxfWaRCFQ2xcv0W7xBtn682N-9RkUoywRXG8Nz8JE4gQcHS3CkYNt2HQXS7ATk7L-AqzFK7YDUXCvBgqJI2RR2ya0xv8fh63qFBBeSmyO1wSkwCu0YPMERPS127KA3Fq9Wzdj9qPGZQp4R7XcjeIy6R1HUtNpSCEJGMQiWeQ5Qk12QbuI5f78QoGYCHhE6sh0cZdYYWDrSmQBDlnpWn01gK65E6oaX1-mxc3NH1qj29QV-H34lY8bEnR-E54oB7MoYBZGDk6r49aXemypB1CcsOpbmZIdLpwy_OHtBFJfY%2C&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBDnAYB95u0G&uniqueId=2292853,Термопаста
384,"Термопаста SMP-МАХ 15.6Вт/Мк 4г для процессора, GPU, CPU, видеокарты, ноутбука, консоли, асика, светодиодов SmartMaster PRO",392,4.9,19,yand,https://market.yandex.ru/product--termopasta-smp-makh-15-6vt-mk-4g-dlia-protsessora-gpu-cpu-videokarty-noutbuka-konsoli-asika-svetodiodov-smartmaster-pro/708896813?hid=90401&sku=103556228326&show-uid=17463882111701015513906046&from=search&cpa=1&do-waremd5=qCSD4IAo1sdLgpO8dbnEmg&cpc=lydeX478-qlC9qWZxQwMPLHaMIEPD7Sa2La0LiYzMB5z0-dMWDyfuIrlWCHZFH_3ar5T5VD3MVs7G5bJcm6zLtkQsRTa4n9vFtzBCwk_j3v9EGm9LKCTdA4W9UoaLXB-z_DSWFV7h24KnWwyMhKcv_cTkl0vIr6Bm5CZFYWtrJ1NqMYPibz5EcoWY3HCE-ahfvLntvE5yCrgY5YNAxZpy99Peth9OP8HhOnx9tUNyvtw0193_mbUbMN8CKl2LRUVXVZE9QQ4yhiZmhxABoafycT1F_XEsmLaWMMA-ZtdHD1bjkvYJdWct-h8FC9NreD13zsPLAs0WFtwp6ZHw91CrublEWcEtyJa4Nvx2r2JRBMh5rmR1qaZjjweiWmDy2f_qduHaxPS5nrrhZJUWPrXEWMSnlBs9Mu6yGUynlkE1HousqDMnuTuPTicut76gO3dO3avxjt9wkJIvNDAdricVdpUGsrFp0U89-QZW9GmSi5b5nOqdOPtiVM8rAlKxe0M&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBAHgH3m7QY%2C&uniqueId=63505948,Термопаста
385,"Термопаста ARCTIC MX-4 8,5 Вт/мК 2 грамма, для видеокарт, чипов, процессоров",337,5.0,2,yand,https://market.yandex.ru/product--termopasta-arctic-mx-4-8-5-vt-mk-2-gramma-dlia-videokart-chipov-protsessorov/1101980827?hid=90401&sku=4320806693&show-uid=17463882111701015513906047&from=search&cpa=1&do-waremd5=uEzcw82wVvXRQYe4gufudw&cpc=lydeX478-qmZv8JV1oAnWRyNcr9p6xZenFA2I9wnakqTAa_pj1xoIoeEYbaH7FbQwJzHC85o8BPzLNICzafEYwIUskefDbLKos8cnx2NsaznZUEP0z0pO3pHcZ3Jdi_XET5GL3Wcnf3otjeipY3WTPjKPuwSrQCbgTtGFScOZxPBNMNsp44so2BnGYzPAv7q0ukZP0jS9-CZo2jHM-PcBE3NAKdR-kfECIljI6PJ4QtZavyla1SVBCmhsgx3xvuG3Jg18tNfJBgVoVh-aVTMkDvSR0pNNkK6avdbM0f0DKSKYG9wbuDo9VK3LDsQOTVHM2k-rNOE0Q8Bfmo7c8gGdPyBSaZwD-ZdYug80UwqBQqVar3p_Z-ijtv3R_g9tA55mUtl86TV_VVa32zl9I8eX05_6YDAekOtv0rsdyWRTDztsnLzmbgoABwi6zhc4yhdXoBMy-GxKhdDYb4AzbDrWTeWTNgjTNjS5BXewbaxWPCpfNe3ROTMtiYPpT4AmJpW&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBAHgH3m7QY%2C&uniqueId=78511822,Термопаста
386,Термопаста ARCTIC MX-6 2 Грамма ACTCP00079A,718,4.8,815,yand,https://market.yandex.ru/product--termopasta-arctic-mx-6-2-gramma-actcp00079a/942732956?hid=90401&sku=101896527980&show-uid=17463882111701015513906048&from=search&cpa=1&do-waremd5=S54F7I8E91xU3W1nkp5jZQ&cpc=lydeX478-qnC3LnlmkpRYf8Kxum-oLpT_Jc_qGKmBQpo5oLpkeSVJzvM-QswvpH-g1IK1I7QsiTpMqSrPa8MpPeh_QuAXBmmPcp_TW-hMi7oze7MJWRfQ-SiSXzJNqLU-Wv4KenvD1hvN6onM-HEhGkgmYEAZCNDEgZUhtb0bjZWhbHyFsuxWQWH7oir7ZMo7-vg9giubw9cgfXvNqxYpiElpFKrLSc9BZL2yyakuH4tZPZ8T5w0CW9s3CqnwcvqlKxXl5i8rRUyG9TaRzbRAtaFOJHfLEnXMP9sWtdnEtMzCXxAHfNWjWicbIz8V46qAJRjKkF-DxvIKx2O90I4JhJuWSiLyLdIBI1V55VMmg6aLe8d8GoqNLlRBdfWMtUR4bG4mVqsnIyB-cg2XnujmfUWXXr9hPOIpEiol4F-vMNnfKz9v2rmNlcDNWD06TYyEO8u-CwQQXjNOlapKlJzRPfdb90up6NdfClHOZLb1TcdJU0PNsMl-HcLOKsS1HfY&cc=CiAxZmRhZWViYjhhZTIzMTIyY2Q5NGU1NzRjZThhYTc1MBAHgH3m7QY%2C&uniqueId=901068,Термопаста
387,Термопаста MX-5 Thermal Compound 4-gramm Actcp00045a Actcp00045a .,1041,4.3,13,yand,https://market.yandex.ru/product--termopasta-mx-5-thermal-compound-4-gramm-actcp00045a/942732956?hid=90401&sku=101304069735&show-uid=17463882131235873368906049&from=search&cpa=1&do-waremd5=_uJaIc1qV_jt8riiHlrIKA&sponsored=1&cpc=vfeaYt3UWftlSv9O5qpfD-JjCkbdPsCqhZ3XtE-_A9gkJP3TGY9Y3WyfcxO8Z50MG3WmKbOWvK4Waf_go1KXvjx7LoGzdQEeLF6FvkQ6KhC3uxyy8U5IJIWOqnHe8sKI_gZdv-qn4Uhbhr98fLmViK_-gYYlS80zGfotGgqmbp7cHzHr7IC4yarxes9RvPC2HRkiyEH3vhKQwX27QgHyWQi8loeEaDeBKV5BgZLY_8BNbHlx4DM2IwJYrhr7fRD9EcGopyhCVGROGwcFmqi-y-h2MGct0X6RlaTb2ICJDtFCUYLm_3hBgS1zhR9kAJ8EzO2YftvfCApXX_iMvWDQuTNuvJBtm8pd9Bc-64UxzNNykMvSmwlfXt_5kumc1fM0ZJGcdO2c6U_zJkHwVCZOV_mO0LIEg0qufM7yJXcA6SMg3qnV7L2FJkZ4ur4hsiwVCiotWKlNgYcCyhW8ghdtUU96e8h5WsaucyUFzWHpmVKqAd3d6rLvehO28Xr5pZbVR_S-k7eXsICeakSwAgErGK3WvVZViqa2IA_BBDPB4pY%2C&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhDnAYB95u0G&uniqueId=1006931,Термопаста
388,Термопаста Arctic MX-2 8г (ACTCP00004B),718,4.8,67,yand,https://market.yandex.ru/product--termopasta-arctic-mx-2-8g-actcp00004b/726297193?hid=90401&sku=101302303728&show-uid=17463882131235873368906050&from=search&cpa=1&do-waremd5=8rALKFCsruspVb1RzpVBEw&sponsored=1&cpc=vfeaYt3UWfuWALjsQDutXlDTm0lJ5rRK10Rx-GNKUIznL2RcrYyzw6MnOeGT5Te5TsSYVYErWlLTmF4bg-8b4q7YQDFXPEnloZhaL6zKqVvaJlV3hR8JywClQxFMo4jID_l83--FgNPOLjMrH5mdrFpDQlQXc6vxlMdBf52OsxbyBWN3QPNcQEGfW_awLe9AglO1FbRiC4btkZJ74wnkz-22RpQ09QQk88kw8ghlAcC_ojqB2HbqUFDZXwvFYsK33pf0QRVIXV6Vj70IqUufg-dxRB6jJ1PSZfiN_Y9OPEf2XVoCG_OeQad8DHtXvptynG_Xs-BjcvAoOh08Jc7FBhxxTHORrnQFoe0Jg-PSuhiDgOweW2fCtOM_j6OmSoxToTyEkfoogjd5zXUs8pffJS-EDg2Og6oF1crC61bcG1-3WNsJ0dm8o0WrOm02QFfY3kpP4smRvrFGz9Qzv3JWis2ooSmi4zn4fETEBs0LTnDKE0m2kFlF6lRjQ6fuDeW-txAhwFRiBVdjJIXZV8XRgdmeh7kw4jSqpj7t0JgMZ7Y%2C&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhDnAYB95u0G&uniqueId=892410,Термопаста
389,"Термопаста, GD007 SSY1, теплопроводящая паста, термоинтерфейс, 1гр, 6,8W/m-K",98,4.9,37,yand,https://market.yandex.ru/product--termopasta-gd007-ssy1-teploprovodiashchaia-pasta-termointerfeis-1gr-6-8w-m-k/160202731?hid=90401&sku=103160705978&show-uid=17463882131235873368906051&from=search&cpa=1&do-waremd5=4HKi7qBBjNWlSUxGCG-lMw&sponsored=1&cpc=vfeaYt3UWfvcAETePWN1FwRkshZ4PaHSyN68iCLEpo7lqHCRdF_yCWEJuy82I8b4nttc0LhocD47f2s77Ywp7dEW2gIXl6SVDqvXb0OFoRVbFEWq4xraxdoFetyeZa6Ubxgdetxw2mGAsfhuBwUEgtfNb13ruGEXW96DWpLrKT04Y2gLar0oCLRoC5PQSyPzGUpKj5M3qJQQ1H2VdHpol16vQrJOdtVpX11NPP0J_pNr7AgiOLIKnHpqur-5joZLmjZ2OnjfcgpyMdKW2nUq4sTdg8vIW-z8oexkKh3anRiBaLkjMpb2SMZ44yxcbF4ZHY1U3W92OV2CM9lndMG1pwh9n3AKQMhijDrL7meQkC5eAD9_VX8E6NdCKqzLRpVurcEPVrUz7bmy4wSfodcAQKJsc8xeFAdcz0XAEubFrnVt1T7Ozaus9Qr-sb2j4wGyBDYeFn87F6px52b5hSUwTQ7okd080OQwVIgFFSSUiWKeicn_JkkaHDtReAnfnXPS-fQXpOlb8QN2q5xLBhP_3nehLBlaWjjQQNjwo6Wf_ps%2C&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhDnAYB95u0G&uniqueId=64619099,Термопаста
390,"Термопаста / Термопаста для компьютера GD900, 15 грамм",368,5.0,1,yand,https://market.yandex.ru/product--termopasta-termopasta-dlia-kompiutera-gd900-15-gramm/1879241626?hid=90401&sku=102057602421&show-uid=17463882131235873368906052&from=search&cpa=1&do-waremd5=FYB6Mp4NFshyhRtEBHJo6w&sponsored=1&cpc=vfeaYt3UWftbxN4vlLUZ2DnbHOFRw5Uem3FzF9fPo8OiGtlP2oCsYlbvgUaPqKkFzczW3014kwmMWq13IVwNv7oOQK0nUdeTLQLtexP_mjyLJQLmm138ghcN6Ii9qpQcx9a-UcfizNP71cWztUA3kS4iDbnauS3TC8Va_bzpYSUSHSfLC_peLsD3-2__s4hISbYULJEr9lHaWsIOFttOjkWLGCN_c0MJDd6RB80MNKxARKCFpUoNCBVLLhdWS2fDOti6M9SV2x85ISFhUU8-VIY0sE6BzW7bvON9HpndjupCAh03vjy0-ppP5589zLCEsLSzUtCaIcNdWUgypQoOrdxVfdv9dYXOYOAsxe-b7XN0RWQnvVOIzdZfoDH6q2aV46cMB5d5i2GDsl8uqJKoZYShmXq0-DdGnceD5ZhHEn_gsmsi-R7b6Gy5rULQnUYy5JRx7-GTsPYmGaZWSQsMnvb5iw6HIgVR4X7SjOPXew8tcJPgJWHraM5BHqRe_p0jZi16bQgoTwy_k-v1SSmqhNDrnYNCc2IWhMEb8x8Veb0%2C&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhDnAYB95u0G&uniqueId=65742681,Термопаста
391,"Термопаста КПТ-8, подходит для ноутбука, компьютера, процессора и видеокарты, 20 грамм",206,5.0,4,yand,https://market.yandex.ru/product--termopasta-kpt-8-podkhodit-dlia-noutbuka-kompiutera-protsessora-i-videokarty-20-gramm/532221513?hid=90401&sku=103444620521&show-uid=17463882131235873368906053&from=search&cpa=1&do-waremd5=_J8Czvw6SA5nnV6zMke2tw&sponsored=1&cpc=vfeaYt3UWftZLabpDaSj8-bR_YaOoNDg0AyGoax3zGMTnzuH4Z0xv0f-bkvAlW-QamVzxIa3heNIoB5eqi__mwZcTnyxPG138PTft8vyfjEhgcSDj7P4FQ8Po7uQRK8uypHY2gMz5nueQdgK_nG8wzSGPFS3_OHCfrMLU-4s3sKaMVnngClJL5bIkLzqsBY3CXj3jKaVr8tLj-fNtZ2H9Ec1-_otJwsxa62t18y9m9A_WwF_W7n1lm3i0buSnLAhn0HCeXTDjig6DsoSfccCXGrM1OhzJiFKzATcPH3EpKHRC7bnrgsuNnzPVsMfIwi37DE1XmqAGq5TM2WkbAKswBltH6lz0NWS2BPXD17oyG9vls27dQq37ItjEZcUDytwQy1bZgVauLYzi7V0wCKKN1kJp01xHyNOT_DmjZMVGBHFXqkMEYSIlm8vuQdUhxhJA1knNMyzoenS6687xrZdFG-mCNffWrIQM9u9NepZSrouiANomlYlbYOlKspxWDyIXHg9F3iYetjA3QPZFEPfE__oMVAsR0YgOlJTlfXhwFY%2C&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhDnAYB95u0G&uniqueId=65742681,Термопаста
392,"Термопаста ARCTIC MX-6, 8 гр.",936,4.6,18,yand,https://market.yandex.ru/product--termopasta-mx-5-thermal-compound-4-gramm-actcp00045a/942732956?hid=90401&sku=101896527978&show-uid=17463882131235873368906054&from=search&cpa=1&do-waremd5=lLQ9DUrfFb_CHFzj8GDuhA&cpc=vfeaYt3UWfuvmrSjRSWiy_tyWa-622ZXOPXtx8cdY3Yuy3Znz1ZEi6k_iJSGhKNLD6lP55fgnARwqwZquIeyJilQ53j0T_lqIhw_olLN4XDRIzIPqmSViXqz3lxhyUwC6R3UGxiXzNiWW5hXQRzUT6M_triQdNb9WlJvJIhvInhOvsDXZFUlKfbuGALP8jCoT2hoMCO57SLWIaQqXVW04U9jP9vlIMZGhE6Yj6m5BLzt4JZmNV_LZ36JvSRSPiglvX99bNmEU_KaRKCDAUV6_8yojDACgk0gXEBIi2fLEGyoz-Jf0Axd2B7kjCEdhnuoCC7YhJxOyOw5MAeNKPVHI24EHvvRahPo84hdEmN8RFP0sqn2vjLhMVymEKWSDD9a1tOciulNhoF10gFjZqN1Bz-3ibGO1xqTdzgt8XyEfdzIcRZ-mwGqPGfbpfLTje-GCebDNZEBDIUjqVuKcjHUGMhd4_9hrh0kfdwVeJG7hqEj31_po5zsrIN-QvwAXHN5&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhAHgH3m7QY%2C&uniqueId=119515144,Термопаста
393,"Термопаста Thermal Grizzly Kryonaut Extreme 2g 14,2W/mk TG-KE-002-R",2987,4.3,6,yand,https://market.yandex.ru/product--termopasta-thermal-grizzly-kryonaut-extreme-2g-14-2w-mk-tg-ke-002-r/942718009?hid=90401&sku=101302304729&show-uid=17463882131235873368906055&from=search&cpa=1&do-waremd5=kZBqxwLiJokcq-RuKh4alg&sponsored=1&cpc=vfeaYt3UWfsq6U5cftRg-WptjeFugXSlTrZZxs5vNNGe8Ivj7KCqTYQfXbX7TFTriw5_xTZGEH8RLjZjdpwATa7a6b3lNeYn81SV-LBrD05Q4LrKaQMzrOgQD5waYzINu-vdfNWJTuvvoPRqgcbx8gjD1citqcp1qfBo4wPTl9pRIPieQtWcQB1wpQx_3dUqJVcx-iuea0DXSKMbvH9jeKEu6OQ85kwjrekUwhA501IBnexFx8jwrZZgAh7A9Gmhpdl5Tw45CqhcTS2lK_MHas88eoIfcxdFIDGkFupiid6FXp5fzU4bLA6aWJRkuY1Te8Oz0a_C9tltm-4blOXMu490U7-DN-rLuANJzmLLvJX292yqgzBspaxsbmaF8EFoDiqjKhnAk6DCgThYtvp7GwFJfMBQEl-Ss4O7RtJKGAlGgDzvPYh9J_qe0cit4m-4uzwALQYyiKk4pd7BF62mFO6_Beu83qJzEY72hGaxnwAl4b0j-Tl385rchR6_shaJnjMa_aS2y0V0t8MtogkPyUZaIGAiDlZu9hkoE9vyHcA%2C&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhDnAYB95u0G&uniqueId=1200776,Термопаста
394,"Термопаста GD900 в шприце 1 грамм, теплопроводность 4.8 Вт/мК для процессора, для компьютера, для пк.",143,4.9,29,yand,https://market.yandex.ru/product--termopasta-gd900-v-shpritse-1-gramm-teploprovodnost-4-8-vt-mk-dlia-protsessora-dlia-kompiutera-dlia-pk/1878692821?hid=90401&sku=102056580915&show-uid=17463882131235873368906056&from=search&cpa=1&do-waremd5=Bd0q2ixOHi5S5spL43Ccnw&sponsored=1&cpc=vfeaYt3UWfso0Zn1URiKaLOFk9N_BaXhTwDRNhaKasI-ZDmZwVulpbE1W-uFV893STodeRlLDOMBud82PD6I431jF7Me6q9VCQyGWGS2lOWQVX-j47OEidw_ZGoSxnA-qq6Y8fT4hFO5RKhtN5z4yaqeTbjLejw0Kr4HHFTCCWiWf4Y7x9wkpSBoZfGgrYT_eQ5C9hOTvgUTUw9bm-_ys5TSddqnz-nEBtIWQATF9RQ0JKvaz-djgoLTE1MUjN5idadFbe0QWKkx8VK1CyWjx29RyChSEaaHFKOE-OSfx6WbqjvCIN81_15kyhjB2sePZNi8GuDPuUQtQtxBQo58v3n10SusEx_sm_aT-TB388gbcgZ5DfqD4nPKirTS0-H1crwDh5y6bjNFLtG6stLVXw_hat6k7A5iOuLqif62c60FPKtVNp7acIIZDQId64OAUxVDbZmAY5MfvcuOHjFDedh0LarmmVaavReLuyVcGobk7T6rNMswPnRxXsa3NuJN2w3o9QvDn7XCjl4WGwIo_BWakbTPAO_a-rEFl-pb_58%2C&cc=CiAyYzlkNmE3OWIxNjk5NzE2Zjg4YzFhNjQwZmI2MGM5NhDnAYB95u0G&uniqueId=954323,Термопаста
